,A_CH_rim,A_alpha_rim,Vol,E_rim,Action
0,77.92442059837921,4.658121685281458,0.12730549527922153,0.11063219834330847,initial state
1,63.42854103792118,3.942380077432972,0.19814794949831288,0.15476245021805451,F
2,66.56564437776025,7.836239846028548,0.1749890068722189,0.16196267109567583,F
3,27.737752850782602,1.6222976424273838,0.33169318547547877,0.072544089516033,F
4,27.855718371937634,1.0994407924158622,0.24631606221822752,0.08193288845314506,F
5,76.50535009219068,13.93009622830732,0.16524454586990303,0.1654100819997804,F
6,27.65246427287541,1.1032698813551178,0.21197606486508278,0.08112449514966483,F
7,58.076446700283945,2.5470571608821047,0.13937395883268394,0.14456346436413392,F
8,15.50975327887674,15.50975327887727,0.20738601247812233,0.043432549767594926,F
9,26.64346774395143,0.9425074219393537,0.22323396176437593,0.07650916933984835,F
10,27.79267891526152,1.1576341950103597,0.22627517263038746,0.08389574709701411,F
