,A_CH_rim,A_alpha_rim,Vol,E_rim,Action
0,66.88008867200753,7.504291344844205,0.11757214723545091,0.06861500291029324,initial state
1,313.35540395531325,309.15162451776723,1.08423846228165,0.5963582769453049,F
2,270.1375926488939,256.9152615916437,0.8304978387398606,0.40551286607104053,F
3,286.41357956928397,265.9248764777544,0.7609261607711078,0.4090926983493203,F
4,273.59852008544254,247.39392272834948,1.9119671699982101,0.41109951031150643,F
5,111.35584449476671,6.070205006381002,0.8431475438750542,0.2422350799922911,F
6,235.11074433031305,207.76280444579243,1.9511219377050784,0.30912949233745485,F
7,242.0857284116099,215.68512425830022,2.2627441180075643,0.32106542554595857,F
8,278.0974187561465,245.0398744974791,3.6620164766240877,0.4119894675320959,F
9,299.72937234674646,277.53695224078,5.2108114198509785,0.465710267557168,F
10,202.5842982376959,120.56716755154184,5.036045551338563,0.3883044947434816,F
