,A_CH_rim,A_alpha_rim,Vol,E_rim,Action
0,90.2134035524686,3.020976171512757,0.10505444638875094,0.11491140394648809,initial state
1,131.1169417846253,5.934241928855499,0.36389486874393534,0.15936431599850526,F
2,141.2551600668622,16.870899262926287,0.37901299615305467,0.14114423156191155,F
3,141.08001480025283,7.283313636889943,0.37407307801879675,0.13798586096199153,F
4,154.64714188055854,30.93138448150512,0.49659155519139353,0.21325592354572012,F
5,158.24814141069479,30.927269257574608,0.49384338280085893,0.19511170238350087,F
6,157.2057074380948,32.70418903099426,0.5111349191967297,0.2014869652810928,F
7,155.93304752030642,29.777505692436534,0.5088637701140385,0.19937190674844216,F
8,158.7040998640525,30.181107049429556,0.4973934839661105,0.21268860262773864,F
9,156.37682359283588,30.38842003775244,0.5103295752326872,0.19976391767908355,F
10,159.1152092839825,31.419234523184514,0.514071204927288,0.20048873242932141,F
